City,County,Street,HouseCount,Link,Price EUR,Price per m2,Rooms,Area m2,Floor,Total floors,Flat number,House number,Year,Building type,Heating,Installation type,Specials,Extra quarters,Extra equipment,Security,Upload date,Modify date,Memorized count,Views,Telephone,Coordinates
Klaipėda, Žvejybos uostas,Naikupės g.,-,https://www.aruodas.lt/butai-klaipedoje-zvejybos-uoste-naikupes-g-renovuotame-name-parduodamas-4-riu-kambariu-1-2697633/,67000,838,4,80,4,5,-,-,1971,Blokinis,Centrinis,Įrengtas,Tualetas ir vonia atskirai,Balkonas Rūsys,Su baldais Virtuvės komplektas Dušo kabina,Kodinė laiptinės spyna,4/4/2019,8/8/2019,2,816,37061284223,-
Kaunas, Eiguliai,Ukmergės g.,-,https://www.aruodas.lt/butai-kaune-eiguliuose-ukmerges-g-eiguliuose-parduodamas-kapitaliai-tvarkingas-1-2702643/,39900,1050,2,38,2,5,-,-,1982,Blokinis,Centrinis,Įrengtas,Tualetas ir vonia atskirai Nauja kanalizacija Nauja elektros instaliacija Virtuvė sujungta su kambariu,Balkonas Rūsys,Plastikiniai vamzdžiai,Šarvuotos durys Kodinė laiptinės spyna,4/4/2019,8/23/2019,8,787,+,-
Kėdainių m.,-,P. Lukšio g.,-,https://www.aruodas.lt/butai-kedainiuose-p-luksio-g-butas-kampinislangai-i-siaurespietu-kryptis-1-2702593/,17900,381,2,47,5,5,-,18,1968,Blokinis,Centrinis,Dalinė apdaila,-,-,-,-,4/3/2019,8/21/2019,1,3609,37064767242,55.293451 23.988606
Klaipėdos r. sav.,-,Slengių k.,-,https://www.aruodas.lt/butai-klaipedos-rajone-slengiu-k-svajoniu-krantas-kvartale-slengiu-k-1-2696889/,53000,1036,3,51.15,1,2,-,-,2018,Mūrinis,Dujinis,Dalinė apdaila,Atskiras įėjimas Nauja kanalizacija Nauja elektros instaliacija Uždaras kiemas Internetas Virtuvė sujungta su kambariu,Terasa Vieta automobiliui,-,-,4/3/2019,7/3/2019,23,4033,37060221377,-
Palanga, Šventoji,Pylimo g.,-,https://www.aruodas.lt/butai-palangoje-sventojoje-pylimo-g-2-kambariu-butas-pylimo-g-sventojoje-1-2702015/,48000,1143,2,42,2,3,-,-,2008,Mūrinis,Dujinis,Įrengtas,Nauja kanalizacija Nauja elektros instaliacija Kabelinė televizija Virtuvė sujungta su kambariu,Balkonas Vieta automobiliui,Skalbimo mašina Su baldais Šaldytuvas Virtuvės komplektas Viryklė Dušo kabina,Šarvuotos durys Kodinė laiptinės spyna,4/3/2019,6/11/2019,10,2034,37064892454,-
Palanga,-,Ganyklų g.,-,https://www.aruodas.lt/butai-palangoje-ganyklu-g-2-kambariu-butas-ganyklu-g-palangoje-1-2701975/,55000,2159,2,25.47,2,4,-,-,2014,Mūrinis,Dujinis,Įrengtas,Uždaras kiemas Virtuvė sujungta su kambariu,Balkonas,Skalbimo mašina Su baldais Šaldytuvas Virtuvės komplektas Viryklė Dušo kabina,Šarvuotos durys Kodinė laiptinės spyna,4/3/2019,6/11/2019,11,1530,37064892454,-
Vilnius, Pašilaičiai,Perkūnkiemio g.,-,https://www.aruodas.lt/butai-vilniuje-pasilaiciuose-perkunkiemio-g-parduodu-puikiai-irengta-buta-pasilaiciuose-1-2701891/,97000,1528,2,63.5,8,9,-,-,2008,Mūrinis,Centrinis kolektorinis,Įrengtas,Nauja kanalizacija Nauja elektros instaliacija Uždaras kiemas Internetas Kabelinė televizija Virtuvė sujungta su kambariu,Balkonas Vieta automobiliui Drabužinė,Skalbimo mašina Su baldais Šaldytuvas Šildomos grindys Virtuvės komplektas Viryklė Plastikiniai vamzdžiai Dušo kabina,Šarvuotos durys Kodinė laiptinės spyna,4/2/2019,4/3/2019,3,2171,37061696011,54.740259 25.222415
Vilnius, Pilaitė,M. Mažvydo g.,-,https://www.aruodas.lt/butai-vilniuje-pilaiteje-m-mazvydo-g-pastatyti-ir-100-priduoti-butai-martyno-1-2701843/,68500,1468,2,46.67,2,5,15,23,2019,Mūrinis,Centrinis kolektorinis,Dalinė apdaila,-,-,-,-,4/2/2019,8/12/2019,28,4160,37062066611,54.711814 25.17743
Vilnius, Pilaitė,Juodkrantės g.,-,https://www.aruodas.lt/butai-vilniuje-pilaiteje-juodkrantes-g-pastatyti-ir-100-priduoti-butai-martyno-1-2701833/,76500,1471,2,52.02,4,5,32,7,2019,Mūrinis,Centrinis kolektorinis,Dalinė apdaila,-,-,-,-,4/2/2019,8/2/2019,17,2294,37062066611,54.712098 25.177822
Vilnius, Pilaitė,Juodkrantės g.,-,https://www.aruodas.lt/butai-vilniuje-pilaiteje-juodkrantes-g-pastatyti-ir-100-priduoti-butai-martyno-1-2701829/,68400,1463,2,46.74,2,5,15,7,2019,Mūrinis,Centrinis kolektorinis,Dalinė apdaila,-,-,-,-,4/2/2019,8/2/2019,6,1766,37062066611,54.712098 25.177822
Vilnius, Pilaitė,Juodkrantės g.,-,https://www.aruodas.lt/butai-vilniuje-pilaiteje-juodkrantes-g-pastatyti-ir-100-priduoti-butai-martyno-1-2701821/,74800,1462,2,51.17,2,5,12,7,2019,Mūrinis,Centrinis kolektorinis,Dalinė apdaila,-,-,-,-,4/2/2019,8/5/2019,14,2372,37062066611,54.712098 25.177822
Vilnius, Kalnėnai,Kroatų g.,-,https://www.aruodas.lt/butai-vilniuje-kalnenuose-kroatu-g-nauji-kotedzai-kalnenuose-kroatu-g-vos-7-1-2631433/,106000,1060,4,100,2,2,-,3,2018,Mūrinis,Dujinis,Dalinė apdaila,Butas per kelis aukštus,-,-,-,4/2/2019,7/16/2019,34,2143,37062011422,54.650265 25.344177
Druskininkų m.,-,Liepų g.,-,https://www.aruodas.lt/butai-druskininkuose-liepu-g-parduodamas-irengtas-2-kambariu-butas-naujos-1-2701475/,99000,1732,2,57.16,1,11,-,-,2007,Blokinis,Centrinis kolektorinis,Įrengtas,-,-,-,-,4/2/2019,5/21/2019,2,620,37065016100,54.020059 23.970087
Klaipėda, Centras,Gintaro g.,-,https://www.aruodas.lt/butai-klaipedoje-centre-gintaro-g-parduodamas-puikiai-irengtas-3-ju-kambariu-1-2701457/,173000,2370,3,73,3,3,-,-,1999,Mūrinis,Centrinis kolektorinis,Įrengtas,-,-,-,-,4/2/2019,4/16/2019,6,3726,37063790392,55.717932 21.120274
Vilnius, Šiaurės miestelis,Verkių g.,-,https://www.aruodas.lt/butai-vilniuje-siaures-miestelyje-verkiu-g-parduodamas-prabangiai-ir-kokybiskai-irengtas-1-2701261/,190000,2027,4,93.75,1,7,-,-,2009,Mūrinis,Centrinis kolektorinis,Įrengtas,-,-,-,-,4/2/2019,4/2/2019,4,1426,37064064202,54.708706 25.289577
Vilnius, Naujamiestis,Mindaugo g.,-,https://www.aruodas.lt/butai-vilniuje-naujamiestyje-mindaugo-g-rezervuotas-parduodamas-pagal-individualu-1-2701153/,109000,3114,1,35,3,5,-,-,2014,Mūrinis,Centrinis,Įrengtas,-,-,-,-,4/2/2019,8/23/2019,11,1359,37064532244,54.671821 25.275113
Vilnius, Senamiestis,Krivių g.,-,https://www.aruodas.lt/butai-vilniuje-senamiestyje-kriviu-g-megaukites-gyvenimu-senamiestyje-kur-viskas-1-2701111/,147000,2519,2,58.36,2,3,-,-,2007,Mūrinis,Centrinis kolektorinis,Įrengtas,Kabelinė televizija Internetas Virtuvė sujungta su kambariu,-,Vonia,Kodinė laiptinės spyna,4/2/2019,5/2/2019,27,3353,37068420853,54.682373 25.301399
Vilnius, Senamiestis,A. Vienuolio g.,-,https://www.aruodas.lt/butai-vilniuje-senamiestyje-a-vienuolio-g-parduodamas-erdvus-stilingai-irengtas-bustas-1-2701037/,199900,2421,3,82.58,4,4,-,-,2003,Mūrinis,Centrinis kolektorinis,Įrengtas,-,-,-,-,4/2/2019,4/15/2019,15,3078,37061642999,54.688377 25.276723
Vilnius, Senamiestis,A. Vienuolio g.,-,https://www.aruodas.lt/butai-vilniuje-senamiestyje-a-vienuolio-g-parduodamas-erdvus-stilingai-irengtas-bustas-1-2701031/,218000,1929,4,113,4,4,-,-,2003,Mūrinis,Centrinis kolektorinis,Įrengtas,Aukštos lubos Butas per kelis aukštus Virtuvė sujungta su kambariu,-,Su baldais,Kodinė laiptinės spyna,4/2/2019,5/9/2019,33,3623,37061642999,54.688377 25.276723
Vilnius, Baltupiai,Trinapolio g.,-,https://www.aruodas.lt/butai-vilniuje-baltupiuose-trinapolio-g-parduodamas-erdvus-2-kambariu-butas-salia-1-2701029/,145000,1382,2,104.89,2,11,-,-,2007,Mūrinis,Centrinis kolektorinis,Įrengtas,Kabelinė televizija Virtuvė sujungta su kambariu,Balkonas,Vonia Su baldais Skalbimo mašina,Kodinė laiptinės spyna Šarvuotos durys,4/2/2019,4/10/2019,11,3201,37061642999,54.724955 25.28798
Vilnius, Senamiestis,Pranciškonų g.,-,https://www.aruodas.lt/butai-vilniuje-senamiestyje-pranciskonu-g-parduodamas-itin-prabangus-ir-erdvus-butas-1-2701021/,350000,3501,3,99.97,2,2,-,-,1914,Mūrinis,Centrinis,Įrengtas,-,Balkonas,Su baldais,-,4/2/2019,4/10/2019,12,1936,37061642999,54.679706 25.281649
Vilnius, Senamiestis,A. Stulginskio g.,-,https://www.aruodas.lt/butai-vilniuje-senamiestyje-a-stulginskio-g-parduodamas-prabangus-butas-paciame-vilniaus-1-2701015/,366000,2302,5,159,5,5,-,-,1956,Mūrinis,Centrinis,Įrengtas,Aukštos lubos Butas per kelis aukštus Kabelinė televizija Internetas,Balkonas Terasa,Vonia Su baldais Skalbimo mašina,Kodinė laiptinės spyna Signalizacija,4/2/2019,4/11/2019,7,1223,37061642999,54.686847 25.274439
Kaunas, Centras,A. Mickevičiaus g.,-,https://www.aruodas.lt/butai-kaune-centre-a-mickeviciaus-g-kauno-m-centre-pacioje-miesto-sirdyje-1-2700743/,155000,1938,3,80,1,2,-,43,1934,Mūrinis,Dujinis,Įrengtas,Aukštos lubos Nauja kanalizacija Nauja elektros instaliacija Uždaras kiemas Internetas,Rūsys Vieta automobiliui,-,-,4/1/2019,4/1/2019,5,2880,37069606650,54.89984 23.917669
Druskininkų m.,-,Gardino g.,-,https://www.aruodas.lt/butai-druskininkuose-gardino-g-ramioje-druskininku-vietoje-gardino-g-prie-1-2700673/,13000,1053,1,12.35,3,5,-,-,1973,Mūrinis,Centrinis,Įrengtas,-,-,-,-,4/1/2019,5/23/2019,2,1987,37061804945,54.001865 23.987821
Šiauliai, Centras,Ežero g.,-,https://www.aruodas.lt/butai-siauliuose-centre-ezero-g-murinis-renovuotas-namas-apsiltinti-namo-1-2700631/,49000,1008,3,48.6,2,2,-,9,"1961 statyba, 2015 renovacija",Mūrinis,Centrinis kolektorinis,Įrengtas,Nauja kanalizacija Nauja elektros instaliacija Uždaras kiemas Internetas Kabelinė televizija,Rūsys,Skalbimo mašina Su baldais Šaldytuvas Virtuvės komplektas Viryklė Plastikiniai vamzdžiai Vonia,Kodinė laiptinės spyna,4/1/2019,6/18/2019,10,3163,37060022444,55.923624 23.321062
Marijampolės m., Degučiai,Sporto g.,-,https://www.aruodas.lt/butai-marijampoleje-deguciuose-sporto-g-parduodamas-butas-marijampoles-mieste-1-2700393/,30900,626,2,49.4,4,9,50,18,1978,Blokinis,Centrinis,Įrengtas,Tualetas ir vonia atskirai,Balkonas Rūsys,-,Šarvuotos durys,4/1/2019,7/24/2019,-,1256,37067320988,54.567186 23.366711
Klaipėda, Alksnynė,Smiltelės g.,-,https://www.aruodas.lt/butai-klaipedoje-alksnyneje-smilteles-g-puikus-triju-kambariu-perplanuotas-butas-1-2700379/,72000,1029,3,70,3,5,-,-,1993,Mūrinis,Centrinis,Įrengtas,Internetas Virtuvė sujungta su kambariu,Rūsys,Su baldais Šaldytuvas Virtuvės komplektas Viryklė Dušo kabina,Kodinė laiptinės spyna,4/1/2019,7/3/2019,1,399,37061284223,55.665847 21.168138
Klaipėda, Centras,Paryžiaus Komunos g.,-,https://www.aruodas.lt/butai-klaipedoje-centre-paryziaus-komunos-g-parduodamas-naujos-statybos-name-esantis-1-2700273/,77000,1604,2,48,2,4,-,-,2019,Mūrinis,Centrinis kolektorinis,Įrengtas,Nauja kanalizacija Internetas Kabelinė televizija Virtuvė sujungta su kambariu,Sandėliukas Balkonas Vieta automobiliui,Su baldais Šaldytuvas Virtuvės komplektas Viryklė Vonia,Kodinė laiptinės spyna,4/1/2019,6/26/2019,8,1069,37061284223,55.701971 21.162484
Klaipėda, Alksnynė,Taikos pr.,-,https://www.aruodas.lt/butai-klaipedoje-alksnyneje-taikos-pr-klaipedos-pietineje-miesto-dalyje-alksnyneje-1-2700243/,53000,1019,2,52,4,5,-,-,1976,Mūrinis,Centrinis,Įrengtas,-,-,-,-,4/1/2019,8/9/2019,1,501,37061130901,-
Klaipėda, Vėtrungė,Lelijų g.,-,https://www.aruodas.lt/butai-klaipedoje-vetrungeje-leliju-g-birutes-leliju-gatveje-parduodamas-3-1-2700175/,130000,1912,3,68,4,5,-,-,2010,Mūrinis,Centrinis kolektorinis,Įrengtas,-,-,-,-,4/1/2019,8/19/2019,2,1564,37061575380,-
Vilnius, Pilaitė,Viršuliškių skg.,-,https://www.aruodas.lt/butai-vilniuje-pilaiteje-virsuliskiu-skg-kvieciame-isigyti-buta-tiesiogiai-is-projekto-1-2700149/,67900,1598,2,42.5,7,9,B35,-,2018,Kita,"Centrinis kolektorinis, geoterminis",Dalinė apdaila,-,-,-,-,4/1/2019,8/12/2019,14,2269,37061139444,54.702037 25.214487
Vilnius, Karoliniškės,Pilaitės pr.,-,https://www.aruodas.lt/butai-vilniuje-karoliniskese-pilaites-pr-kvieciame-isigyti-buta-tiesiogiai-is-projekto-1-2700111/,96500,1549,3,62.28,5,9,B21,58,2018,Kita,"Centrinis kolektorinis, geoterminis",Dalinė apdaila,-,-,-,-,4/1/2019,7/27/2019,3,1475,37061139444,54.702037 25.214487
Vilnius, Justiniškės,Justiniškių g.,1,https://www.aruodas.lt/butai-vilniuje-justiniskese-justiniskiu-g-kvieciame-isigyti-buta-tiesiogiai-is-projekto-1-2700109/,96500,1549,3,62.28,5,9,B21,-,2018,Kita,"Centrinis kolektorinis, geoterminis",Dalinė apdaila,-,-,-,-,4/1/2019,8/22/2019,3,1228,37061139444,54.702037 25.214487
Vilnius, Justiniškės,Viršuliškių g.,-,https://www.aruodas.lt/butai-vilniuje-justiniskese-virsuliskiu-g-kvieciame-isigyti-buta-tiesiogiai-is-projekto-1-2700101/,96500,1549,3,62.28,5,9,B21,58,2018,Kita,"Centrinis kolektorinis, geoterminis",Dalinė apdaila,-,-,-,-,4/1/2019,8/12/2019,2,1045,37061139444,54.702037 25.214487
Vilnius, Viršuliškės,Viršuliškių skg.,-,https://www.aruodas.lt/butai-vilniuje-virsuliskese-virsuliskiu-skg-kvieciame-isigyti-buta-tiesiogiai-is-projekto-1-2679779/,96500,1549,3,62.28,5,9,B21,58,2018,Kita,"Centrinis kolektorinis, geoterminis",Dalinė apdaila,-,-,-,-,2/22/2019,7/27/2019,3,1542,37061139444,54.702037 25.214487
Kretingos m.,-,Savanorių g.,-,https://www.aruodas.lt/butai-kretingoje-savanoriu-g-parduodamas-butas-kretingoje-namas-1-2700029/,35500,789,1,45,5,5,-,-,1992,Blokinis,Centrinis,Įrengtas,-,-,-,-,4/1/2019,4/1/2019,2,928,37067334380,-
Vilnius, Trakų Vokė,Vilkiškės g.,-,https://www.aruodas.lt/butai-vilniuje-traku-vokeje-vilkiskes-g-parduodama-dalis-erdvaus-namo-traku-vokeje-1-2699835/,99000,990,4,100,1,2,-,-,"1993 statyba, 2010 renovacija",Mūrinis,"Dujinis, kita",Įrengtas,Atskiras įėjimas Butas per kelis aukštus Nauja kanalizacija Nauja elektros instaliacija Uždaras kiemas Virtuvė sujungta su kambariu,Rūsys Vieta automobiliui,Plastikiniai vamzdžiai,-,3/31/2019,3/31/2019,6,3999,37065776060,-
Elektrėnų sav., Vievio m.,Stoties g.,-,https://www.aruodas.lt/butai-elektrenuose-vievio-m-stoties-g-subsidijuojami-nauji-butai-jaunoms-seimoms-1-2699555/,42000,1273,2,33,1,4,4,53,2018,Blokinis,Centrinis kolektorinis,Įrengtas,-,-,-,-,3/31/2019,5/21/2019,2,1673,37067268869,54.777611 24.810942
Elektrėnų sav., Vievio m.,Stoties g.,-,https://www.aruodas.lt/butai-elektrenuose-vievio-m-stoties-g-naujos-statybos-1-kambario-butas-vievyje-su-1-2662537/,39900,1211,1,32.96,1,4,-,-,2018,Mūrinis,Centrinis,Įrengtas,-,-,-,-,1/20/2019,1/20/2019,1,1822,37065035822,54.777611 24.810942
Elektrėnų sav., Vievio m.,Stoties g.,-,https://www.aruodas.lt/butai-elektrenuose-vievio-m-stoties-g-subsidijuojami-nauji-butai-jaunoms-seimoms-1-2699543/,39900,1209,1,33,2,4,-,-,2018,Blokinis,Centrinis kolektorinis,Įrengtas,-,-,-,-,3/31/2019,5/21/2019,3,835,37067268869,54.777611 24.810942
Palanga,-,Sodų g.,-,https://www.aruodas.lt/butai-palangoje-sodu-g-parduodamas-garazas-su-komercinemis-1-2699133/,38000,536,2,70.83,1,3,-,-,2004,Mūrinis,Kietu kuru,Dalinė apdaila,-,-,-,-,3/30/2019,6/26/2019,3,2607,37060881839,-
Kėdainių m.,-,Gegučių g.,-,https://www.aruodas.lt/butai-kedainiuose-geguciu-g-skubiai-reikia-parduoti-labiau-butu-galima-1-2699071/,8500,236,2,36,5,5,-,15,1976,Mūrinis,Centrinis,Dalinė apdaila,-,-,-,-,3/29/2019,8/24/2019,4,5867,37064767242,55.283363  23.961258
Vilnius, Pilaitė,Pajautos g.,-,https://www.aruodas.lt/butai-vilniuje-pilaiteje-pajautos-g-vi-turto-bankas-im-k-112021042-buveine-1-2699005/,55650,792,3,70.28,2,5,45,1,1997,Blokinis,Centrinis,Įrengtas,Varžytynės/aukcionas,-,-,-,3/29/2019,7/19/2019,26,7686,37061546252,54.709624 25.178655
Vilnius, Naujamiestis,Naugarduko g.,-,https://www.aruodas.lt/butai-vilniuje-naujamiestyje-naugarduko-g-parduodamas-ekonomiskas-1-kambario-butas-1-2698831/,69900,2031,1,34.42,1,2,-,-,1976,Mūrinis,Dujinis,Įrengtas,-,-,-,-,3/29/2019,8/5/2019,10,2642,37061265504,54.67547 25.270905
Klaipėda, Melnragė,Molo g.,-,https://www.aruodas.lt/butai-klaipedoje-melnrageje-molo-g-melnrageje-naujos-statybos-name-parduodamas-1-2698585/,80000,1509,2,53,2,2,-,-,2019,Mūrinis,Dujinis,Įrengtas,Virtuvė sujungta su kambariu,Balkonas Vieta automobiliui,Skalbimo mašina Židinys Dušo kabina,Šarvuotos durys Signalizacija Videokameros,3/29/2019,3/29/2019,7,1714,37065265606,-
Kaunas, Dainava,Partizanų g.,-,https://www.aruodas.lt/butai-kaune-dainavoje-partizanu-g-parduodamas-butas-kauno-mieste-partizanu-g-1-2698549/,44000,936,2,47,4,5,-,232,1974,Blokinis,Centrinis,Įrengtas,Tualetas ir vonia atskirai Internetas,Balkonas Rūsys,Viryklė Vonia,Šarvuotos durys Signalizacija Kodinė laiptinės spyna,3/29/2019,8/2/2019,5,3153,37064639615,54.926256 23.998006
Klaipėda, Rimkai,Rimkų g.,-,https://www.aruodas.lt/butai-klaipedoje-rimkuose-rimku-g-parduodamas-tvarkingas-butas-rimkuose-labai-1-2698525/,23500,461,2,51,3,3,-,-,1963,Mūrinis,Kietu kuru,Įrengtas,-,-,-,-,3/29/2019,7/8/2019,14,4681,37067057857,-
Palanga,-,Vytauto g.,-,https://www.aruodas.lt/butai-palangoje-vytauto-g-parduodamas-irengtas-4858-kvm-2-kamb-1-2369097/,109000,2244,2,48.58,3,4,-,-,2013,Mūrinis,Dujinis,Įrengtas,Aukštos lubos Nauja kanalizacija Nauja elektros instaliacija Internetas Kabelinė televizija,Vieta automobiliui Drabužinė,Skalbimo mašina Su baldais Šaldytuvas Virtuvės komplektas Viryklė Plastikiniai vamzdžiai Dušo kabina,Šarvuotos durys Kodinė laiptinės spyna,3/28/2019,6/21/2019,4,848,37061111252,55.938968 21.078759
Vilnius, Naujoji Vilnia,Pergalės g.,-,https://www.aruodas.lt/butai-vilniuje-naujojoje-vilnioje-pergales-g-parduodamas-1-k-butas-kambarys-bendrabutyje-1-2697959/,15200,760,1,20,3,4,-,-,1967,Blokinis,Centrinis,Įrengtas,Internetas,-,-,-,3/28/2019,5/25/2019,4,3117,37067641399,54.689285 25.410792
Vilnius, Šiaurės miestelis,J. Galvydžio g.,-,https://www.aruodas.lt/butai-vilniuje-siaures-miestelyje-j-galvydzio-g-parduodamas-1-kambario-erdvus-butas-j-1-2697883/,82800,1926,1,43,6,7,-,-,2007,Mūrinis,Centrinis kolektorinis,Įrengtas,-,-,-,-,3/27/2019,8/22/2019,2,2408,37060416069,-
Kėdainių m.,-,Respublikos g.,-,https://www.aruodas.lt/butai-kedainiuose-respublikos-g-butas-sildomas-dujomis-bendra-1-2697779/,42000,592,3,71,5,5,-,36,1987,Blokinis,Dujinis,Įrengtas,Tualetas ir vonia atskirai Nauja kanalizacija Nauja elektros instaliacija,Sandėliukas Balkonas Rūsys Drabužinė,Su baldais Šaldytuvas Virtuvės komplektas Viryklė Židinys Plastikiniai vamzdžiai Vonia,Šarvuotos durys Signalizacija Kodinė laiptinės spyna,3/27/2019,7/24/2019,3,6317,37067740575,55.283608 23.951571
Palanga,-,S. Daukanto g.,-,https://www.aruodas.lt/butai-palangoje-s-daukanto-g-parduodamas-2-kambariu-butas-s-daukanto-g-1-2697673/,133147,2296,2,58,8,11,-,10,"2007 statyba, 2015 renovacija",Monolitinis,Centrinis kolektorinis,Dalinė apdaila,Nauja kanalizacija Uždaras kiemas Internetas Kabelinė televizija Virtuvė sujungta su kambariu,Balkonas Vieta automobiliui,Plastikiniai vamzdžiai,Šarvuotos durys Kodinė laiptinės spyna,3/27/2019,5/27/2019,3,1463,37060028909,55.916154 21.060108
Vilnius, Senamiestis,Lydos g.,-,https://www.aruodas.lt/butai-vilniuje-senamiestyje-lydos-g-subtilus-isskirtinis-vientisas-iki-1-2697543/,380000,5504,2,69.04,1,3,-,-,2019,Mūrinis,Centrinis kolektorinis,Įrengtas,Aukštos lubos Nauja kanalizacija Nauja elektros instaliacija Virtuvė sujungta su kambariu,Sandėliukas Terasa Vieta automobiliui Drabužinė,Kondicionierius Su baldais Šildomos grindys Židinys,Šarvuotos durys Kodinė laiptinės spyna Videokameros Budintis sargas,3/27/2019,3/27/2019,17,2821,37068782220,54.678402 25.279755
Vilnius, Antakalnis,Vytauto Žalakevičiaus g.,-,https://www.aruodas.lt/butai-vilniuje-antakalnyje-vytauto-zalakeviciaus-g-parduodamas-kokybiskai-irengtas-2-kambariu-1-2697503/,137000,3044,2,45,1,5,-,-,2016,Mūrinis,Centrinis kolektorinis,Įrengtas,-,-,-,-,3/27/2019,8/18/2019,30,5586,37062421654,-
Alytus, Putinai,Putinų g.,-,https://www.aruodas.lt/butai-alytuje-putinuose-putinu-g-parduodamas-siuolaikiskai-irengtas-3-ju-1-2692039/,49000,790,3,62,1,5,-,-,1978,Blokinis,Centrinis,Įrengtas,-,-,-,-,3/27/2019,8/22/2019,1,1975,+,-
Vilnius, Senamiestis,Lydos g.,-,https://www.aruodas.lt/butai-vilniuje-senamiestyje-lydos-g-subtilus-isskirtinis-vientisas-iki-1-2697441/,247000,4450,2,55.51,1,3,-,4,2019,Mūrinis,Centrinis kolektorinis,Įrengtas,Atskiras įėjimas Nauja kanalizacija Nauja elektros instaliacija Uždaras kiemas Virtuvė sujungta su kambariu,Terasa,Kondicionierius Su baldais Šaldytuvas Šildomos grindys Virtuvės komplektas Viryklė Indaplovė Dušo kabina,Šarvuotos durys Signalizacija Kodinė laiptinės spyna Videokameros Budintis sargas,3/27/2019,6/3/2019,11,1919,37067193828,54.678402 25.279755
Vilnius, Senamiestis,Šiaulių g.,-,https://www.aruodas.lt/butai-vilniuje-senamiestyje-siauliu-g-parduodamas-erdvus-2-kambariu-butas-56-kvm-1-2697391/,285000,5089,2,56,2,4,-,-,2009,Mūrinis,Centrinis kolektorinis,Įrengtas,-,-,-,-,3/27/2019,6/3/2019,5,945,37063008044,-
Palanga,-,Klaipėdos pl.,-,https://www.aruodas.lt/butai-palangoje-klaipedos-pl-2-kambariu-butas-klaipedos-pl-palangoje-1-2697325/,62000,1216,2,51,4,4,-,-,1980,Mūrinis,Centrinis,Įrengtas,-,-,-,-,3/27/2019,5/25/2019,1,316,37060881839,55.917006 21.080155
Kaunas, Centras,Laisvės al.,-,https://www.aruodas.lt/butai-kaune-centre-laisves-al-parduodamas-prabangus-ir-isskirtinis-naujai-1-2697323/,118000,1230,4,95.96,1,3,-,-,1882,Mūrinis,Dujinis,Įrengtas,Aukštos lubos Butas per kelis aukštus Kabelinė televizija Internetas,Rūsys Drabužinė,Su baldais,Šarvuotos durys,3/27/2019,8/9/2019,44,9021,37067978929,54.89743 23.917314
Klaipėda, Centras,Baltijos pr.,-,https://www.aruodas.lt/butai-klaipedoje-centre-baltijos-pr-namo-aprasymas-10-aukstu-naujos-statybos-1-2697225/,81000,1473,3,55,5,10,-,-,2008,Mūrinis,Centrinis kolektorinis,Įrengtas,Aukštos lubos Nauja kanalizacija Nauja elektros instaliacija Internetas Kabelinė televizija,-,Skalbimo mašina Su baldais Šaldytuvas Virtuvės komplektas Viryklė Plastikiniai vamzdžiai Indaplovė,Signalizacija,3/26/2019,6/13/2019,4,1098,37061284223,-
Vilnius, Senamiestis,Etmonų g.,-,https://www.aruodas.lt/butai-vilniuje-senamiestyje-etmonu-g-geidziamiausioje-vilniaus-vietoje-parduodami-1-2696981/,1400000,6830,5,204.98,5,5,-,-,1940,Mūrinis,Centrinis,Įrengtas,Aukštos lubos Virtuvė sujungta su kambariu,Terasa,Šildomos grindys Virtuvės komplektas,-,3/26/2019,6/22/2019,6,4035,37062015554,54.676685 25.28791
Klaipėda, Tauralaukis,Klaipėdos g.,-,https://www.aruodas.lt/butai-klaipedoje-tauralaukyje-klaipedos-g-klaipedoje-tauralaukyje-klaipedos-g-41-1-2696939/,80000,1429,2,56,1,4,-,-,2007,Mūrinis,Dujinis,Įrengtas,Nauja kanalizacija Nauja elektros instaliacija Virtuvė sujungta su kambariu,Balkonas Vieta automobiliui,Skalbimo mašina Su baldais Šaldytuvas Šildomos grindys Virtuvės komplektas Dušo kabina,Šarvuotos durys Kodinė laiptinės spyna,3/26/2019,7/4/2019,2,914,37067098110,-
